Replication,Time,Demand
1,98,1.3837755069884408
1,99,0.846323029860564
1,100,0.9383786952502386
1,101,0.8275330304656756
1,102,0.9325526177607838
1,103,1.0635995494934702
1,104,0.936378787901075
1,105,0.47817342747475494
1,106,1.1161566446097222
1,107,1.154444320404964
1,108,1.1313620928777428
1,109,1.104185608567512
1,110,1.242490394239277
1,111,0.827449246690881
1,112,0.5038624199630791
1,113,1.1914880143355675
1,114,0.6576073609590494
1,115,0.9055353918034243
1,116,0.9114933366807191
1,117,1.1006650255556445
1,118,1.1943467530849947
1,119,1.160054594355897
1,120,0.8838429427512499
1,121,0.9613820648578537
1,122,0.8390626320444101
1,123,0.9734570822242146
1,124,1.0154217204599114
1,125,1.306975947174994
1,126,1.362519826480515
1,127,0.9314339345491119
1,128,0.8101126850456775
1,129,1.0619446219973334
1,130,1.0795824405493566
1,131,1.038651320951719
1,132,1.3878654121201335
1,133,1.1313361094026027
1,134,0.7384911076730192
1,135,0.8394692031995702
1,136,0.8831568811608155
1,137,0.9134409631394381
1,138,1.1962206340386106
1,139,1.5075548483588153
1,140,1.134783040841882
1,141,0.9401657609228119
1,142,0.9716638333490724
1,143,0.874565838647308
1,144,0.9556635033481694
1,145,0.9422795105991982
1,146,1.3237490473771663
1,147,1.387209564459612
1,148,0.7628299524103461
1,149,0.9247042359736644
1,150,0.9309881465264923
1,151,0.8027478273514987
1,152,1.0441512861697082
1,153,1.2641672546339353
1,154,1.4014956342082874
1,155,0.9928688587643472
1,156,0.8774614429995884
1,157,0.913601680036836
1,158,0.881241380864729
1,159,1.1500929067679873
1,160,1.0905877806902078
1,161,1.2950585022088041
1,162,0.8730470539823609
1,163,0.9921402538947045
1,164,1.12740698233057
1,165,1.1570277124103947
1,166,1.0874480823570298
1,167,0.7237821593681737
1,168,1.0229390342191589
1,169,1.0217951228196895
1,170,0.49180435546124335
1,171,0.892632849705082
1,172,0.8762608372916157
1,173,0.9017342017866287
1,174,1.428594262818974
1,175,1.2729649777827636
1,176,1.0083129912899198
1,177,0.8039300327379341
1,178,0.9430746111744379
1,179,0.9866493388523002
1,180,0.8476409287080942
1,181,1.1860177697139622
1,182,1.3148003767857162
1,183,0.9324374936402585
1,184,0.9303106894723846
1,185,0.8428761209092587
1,186,0.9689630922095807
1,187,0.8454665910809767
1,188,1.2019053793281973
1,189,0.9769931503449114
1,190,0.9291232803506373
1,191,0.854750741773001
1,192,0.8956369761655414
1,193,0.8851797703507791
1,194,0.8403425728278816
1,195,1.2441992308775425
1,196,1.5276896375375844
1,197,1.000334128506138
1,198,0.8625973857259728
1,199,0.9713909827388635
1,200,0.8993820103839368
1,201,0.8955171994908431
1,202,1.1024259151566278
1,203,1.5477540948369914
1,204,0.8357212963781528
1,205,0.9234531967115062
1,206,0.964556524034179
1,207,0.8093551821539012
1,208,0.9141643196201341
1,209,1.0920867860782062
1,210,1.311707296540583
1,211,0.9247694499465894
1,212,0.8693074680089018
1,213,1.0121015282093275
1,214,1.039738035196295
1,215,0.8850359054050375
1,216,1.1316166957053788
1,217,0.48835824459476623
1,218,1.0233598511427173
1,219,1.021531674920855
1,220,0.8735971440664176
1,221,1.0512303692503335
1,222,1.065941694031104
1,223,1.1015258339871423
1,224,1.197684579231566
1,225,0.888056571797273
1,226,0.8379582560651191
1,227,0.8803957573713792
1,228,0.8703462137858254
1,229,1.0722084518187958
1,230,1.2101974262004005
1,231,1.5258172576729374
1,232,0.9114158620162719
1,233,0.9446261797981627
1,234,0.9038683833483101
1,235,1.0183590385396015
1,236,0.8907298579822107
1,237,1.216878853485867
1,238,1.3801683769255682
1,239,0.9028619508409096
1,240,0.7979033604746074
1,241,0.9483419582657158
1,242,0.9601123000248014
1,243,0.8402385316634646
1,244,1.0564707968265814
1,245,1.0269383046861769
1,246,0.8365590214217797
1,247,1.0199764308580828
1,248,0.8975396414683913
1,249,0.9313045735502076
1,250,1.034334880230792
1,251,1.1262495679316584
1,252,1.1052178002306776
1,253,0.9063521939534526
1,254,0.8021231035450037
1,255,0.836071478750639
1,256,0.8264236658997676
1,257,0.9289563639625396
1,258,1.185294772748941
1,259,1.0786017067253348
1,260,1.205054377964775
1,261,0.8619162769255788
1,262,0.8399968101865153
1,263,1.0078371703543139
1,264,1.136858873042264
1,265,0.9950334141002848
1,266,1.1798027574965233
1,267,0.8952454927484054
1,268,0.9310855768134769
1,269,0.8060086567795013
1,270,0.9003993657573851
1,271,0.8241943119281978
1,272,1.1152957238687404
1,273,1.2809778949088555
1,274,0.9546033618029888
1,275,0.9148136571738574
1,276,0.9121243686585788
1,277,0.9141614714201006
1,278,0.8873163469837619
1,279,1.2705034449205832
1,280,0.9508327149937166
1,281,0.835768553792404
1,282,0.9004003933889846
1,283,0.955729589776269
1,284,0.9648858363823561
1,285,0.9143817745831241
1,286,1.0254108085292595
1,287,1.2579946351009317
1,288,0.880199554943861
1,289,0.9342964455393437
1,290,1.0704859033805214
1,291,0.9039175759812054
1,292,0.9748202489764759
1,293,1.131784582377436
1,294,1.117776428726607
1,295,0.8941150419638778
1,296,1.0133742150552958
1,297,0.7770305390176555
1,298,0.9349111544902196
1,299,1.01593776236496
1,300,1.1854890210869993
1,301,1.1107636279394522
1,302,0.9486565194360091
1,303,0.9966794847759501
1,304,0.8828849119599311
1,305,0.9398452877229897
1,306,1.1635679302345765
1,307,1.003874705580229
1,308,1.3024734401843117
1,309,0.8376809019563168
1,310,0.9178091652228506
1,311,0.9462323163222573
1,312,0.8952216744524258
1,313,0.8388031120463308
1,314,1.1977748441991076
1,315,1.2661213447266715
1,316,0.877839141558305
1,317,0.8518179576404491
1,318,0.8527679300299137
1,319,1.0064965350158133
1,320,0.8771562287292355
1,321,1.1488067857553295
1,322,1.3488991737919194
1,323,0.8673688868233072
1,324,0.7907609568995491
1,325,0.7956284878859917
1,326,0.8404369133725456
1,327,0.8933809338748098
1,328,1.1708159445078645
1,329,1.203897876175401
1,330,1.0213386878859405
1,331,1.0857965096370774
1,332,0.9082229819942156
1,333,1.0947453765033588
1,334,1.0472594265760211
1,335,1.2496225178960816
1,336,1.0989768566222395
1,337,0.9543331207904864
1,338,0.9653859740893131
1,339,0.8510681602522608
1,340,0.8278780140176691
1,341,1.0741711967700507
1,342,1.413316068769538
1,343,1.2407780717412207
1,344,0.8350571098313728
1,345,0.7687248399795177
1,346,0.828081803595136
1,347,0.8499655948417675
1,348,1.0603887042910958
1,349,1.4052258029942053
1,350,1.3121424777543498
1,351,0.7808236615042536
1,352,0.8467710307273919
1,353,0.8570927892278197
1,354,0.9384020777734584
1,355,0.9210026497928551
1,356,0.9297323405475634
1,357,1.1450396784731829
1,358,1.2520408746978569
1,359,0.7155545625882606
1,360,0.7994777314597522
1,361,0.8807313788602713
1,362,1.0787972973333577
1,363,1.1370309660662101
1,364,1.2401393906723108
1,365,0.8878287786340688
1,366,0.6651816845002203
1,367,0.8430459572512518
1,368,0.8032073144194604
1,369,1.0173599049906732
1,370,1.1275683924504671
1,371,1.3117110308534186
1,372,0.8912507170471384
1,373,0.837582374119588
1,374,0.9367215810140651
1,375,0.9647792236807474
1,376,0.9721241831050643
1,377,1.0729754416165502
1,378,1.3787708226104531
1,379,0.9044496836492405
1,380,0.8672963185002353
1,381,0.7481520481804003
1,382,0.9280185433760777
1,383,0.9895353779999922
1,384,1.2866001815833055
1,385,1.1506748289844995
1,386,0.8586211490676928
1,387,0.8271340768727882
1,388,0.874230846760015
1,389,0.9263065259051558
1,390,0.9212723549281551
1,391,0.6435489583670511
1,392,1.2224069904453123
1,393,0.9867997982539247
1,394,0.8122436661210919
1,395,0.8179326328170773
1,396,0.9111841219705452
1,397,0.9531004229043543
1,398,1.4390555044717201
1,399,1.2755516812814465
1,400,0.8706035285592371
1,401,1.2333876679941183
1,402,0.7655814188774311
1,403,0.9536807695448334
1,404,0.9917645641797317
1,405,1.183011231857087
1,406,1.1369557432994584
1,407,0.805373887211324
1,408,0.9653570286816474
1,409,0.862359153910181
1,410,0.851556442947951
1,411,0.8773475939235543
1,412,1.3018921532548176
1,413,1.228227209518782
1,414,0.8431894053556958
1,415,0.8212495513316613
1,416,0.8201444917515386
1,417,0.7888090762623365
1,418,0.975091625504351
1,419,1.3030132909542937
1,420,1.045539402766726
1,421,0.8133135702147372
1,422,0.7890408085322054
1,423,0.8437092177086836
1,424,0.980712688813544
1,425,0.9072085541830195
1,426,1.1765493831128542
1,427,1.0774255692005898
1,428,0.7435472013486075
1,429,0.7976379063502016
1,430,0.8267937257784033
1,431,0.8268633793904928
1,432,1.0379882702961256
1,433,1.3502225455204067
1,434,1.2739073870092263
1,435,0.8961184921670844
1,436,0.8538302077852307
1,437,0.7885427364274441
1,438,0.4370545571828657
1,439,1.0591872910992184
1,440,1.0805536880598805
1,441,1.2154739425557515
1,442,0.9042146934476476
1,443,0.7437584092582343
1,444,1.0593574543838116
1,445,0.9622495272642198
1,446,0.948899956482409
1,447,1.214576477720804
1,448,1.2099952737950965
1,449,0.7740144594783824
1,450,0.8606986106699056
1,451,0.8199676629402823
1,452,0.8397395276655282
1,453,0.8960559928395431
1,454,1.003108073403928
1,455,1.0902921758464286
1,456,0.8131678248952687
1,457,0.8079094565973267
1,458,0.9361898711969976
1,459,0.9580770979317824
1,460,1.175482540525442
1,461,0.9800162152796896
1,462,1.0852785871240733
1,463,0.8834340505031502
1,464,0.6923577306105724
1,465,0.7998671249247659
1,466,0.7696594085087929
1,467,0.8027400902166832
1,468,1.0137206842344417
1,469,0.49318645890047935
1,470,0.3581494498072657
1,471,0.8551557862333534
1,472,0.9357442164818938
1,473,0.9086033817473498
1,474,0.8634155061714477
1,475,0.9441377925754
1,476,0.5150145061043686
1,477,0.7960147175993477
1,478,0.9853699538046037
1,479,0.8402758066063354
1,480,0.8840569160308859
1,481,1.0393213518181676
1,482,1.5751744071851133
1,483,1.5532368596870247
1,484,0.9851330732219692
1,485,0.883209215368704
1,486,0.9660956361490622
1,487,1.1013225746167254
1,488,0.9491428729885593
1,489,1.2992150131812932
1,490,1.385776427452498
1,491,0.7817423655824195
1,492,1.1581216932444902
1,493,0.9254038213956945
1,494,1.0353830927713696
1,495,0.8366622758524338
1,496,1.6288741349655897
1,497,1.5727943062726402
1,498,0.7990197730024344
1,499,1.0916508683316533
1,500,0.9229276730964088
1,501,0.9583022615586819
1,502,1.2893079480787035
1,503,1.1905495778198214
1,504,0.2435830356782137
1,505,1.0033791713862974
1,506,0.9623307619499561
1,507,0.9324171975617183
1,508,0.9455606480823113
1,509,0.9761090234969708
1,510,1.804561358778002
1,511,1.6729270042428925
1,512,1.068330933029704
1,513,0.8517678411947011
1,514,0.9122689143620432
1,515,0.6952762875500914
1,516,1.06386735642303
1,517,1.140726908696514
1,518,1.7083665345460501
1,519,0.8231824051837937
1,520,0.9613880571870204
1,521,0.8015529480407577
1,522,0.8131530928008733
1,523,0.7111714443448993
1,524,1.5242482573434313
1,525,1.6565450137452926
1,526,0.6670934724940699
1,527,0.8940223203875721
1,528,0.8839678116014816
1,529,0.7655794162811802
1,530,1.1456836417646215
1,531,1.457542416928149
1,532,1.4316580191266663
1,533,0.7252347672197065
1,534,0.7354898915233733
1,535,0.7354968056516258
1,536,0.8348791140811318
1,537,0.9227466260373307
1,538,1.081879534888817
1,539,1.5446579123231383
1,540,0.6223218333360425
1,541,0.7362637461627771
1,542,0.9971165114035828
1,543,0.945025568426062
1,544,0.9028275549688308
1,545,1.4461197074909642
1,546,1.4075079431871622
1,547,0.8444751163336912
1,548,0.6389136322161603
1,549,1.291141989433469
1,550,0.8846731003677571
1,551,0.7511406889621886
1,552,1.2167371185966065
1,553,1.3249871683058205
1,554,0.6283585996205413
1,555,0.758100245654415
1,556,0.6791556604365253
1,557,1.0733279932923192
1,558,1.02014315784553
1,559,1.5584899631031603
1,560,1.23650896798685
1,561,1.5849863600261211
1,562,0.7162899320445316
1,563,0.9812071063209266
1,564,0.8165470789593123
1,565,0.8499797589839572
1,566,1.3544886885703418
1,567,1.242103405383157
1,568,0.8313310849557015
1,569,0.7610376064706222
1,570,0.8644302377709437
1,571,0.922313924331653
1,572,0.8857153552708368
1,573,1.1896134605073494
1,574,1.36202811726701
1,575,0.821621588653356
1,576,0.8091967887294113
1,577,0.8432715885412466
1,578,0.9302816043920007
1,579,1.0955468046686756
1,580,1.2763684312864043
1,581,1.069767488519092
1,582,0.984369491337951
1,583,0.7980183713598189
1,584,0.9537185138670103
1,585,0.8179000237888027
1,586,0.7638936779313636
1,587,1.4427356210295765
1,588,1.379847500378465
1,589,0.8142875065884532
1,590,0.8532494553139444
1,591,0.6981780682783494
1,592,0.8386441984436688
1,593,0.7378043423041954
1,594,1.6465139883965119
1,595,1.382839440653534
1,596,0.8434991255333855
1,597,0.6867419798509466
1,598,1.0180959419872826
1,599,0.7413254968363445
1,600,0.8218805867288437
1,601,1.0837032269780207
1,602,1.3679231953119928
1,603,0.6653227560627325
1,604,0.7350818194541103
1,605,0.6538863260293771
1,606,0.8742434515996225
1,607,0.8867030510744487
1,608,1.1063450632848442
1,609,1.057695708772572
1,610,0.8825379541891856
1,611,0.8277061761979727
1,612,0.8727513329587027
1,613,1.0123809263116634
1,614,0.8748223236535455
1,615,1.248655043185707
1,616,1.0418406287983273
1,617,0.717347580093424
1,618,1.02818813575677
1,619,0.6751857299026593
1,620,0.8262311271887564
1,621,0.9382984465395156
1,622,1.2262500610735634
1,623,1.2741595685455545
1,624,0.6360157418026342
1,625,0.765693376542417
1,626,0.9845949414074076
1,627,0.8887923842424872
1,628,0.8689781581952658
1,629,1.2729569201316617
1,630,1.3588169201199174
1,631,0.7628725280537484
1,632,0.578773603971384
1,633,0.7954949942733124
1,634,0.7726058722067262
1,635,0.8470742084135333
1,636,1.3885951903161446
1,637,1.3442764722958274
1,638,0.863990830679643
1,639,0.7416738620315396
1,640,0.8195446826541588
1,641,0.7638100469315445
1,642,0.8383709500089168
1,643,1.4672541635051857
1,644,1.2416552691804872
1,645,0.6166582970814474
1,646,0.6578015539276236
1,647,0.6109264980969011
1,648,0.6748494293033898
1,649,0.8098726983571259
1,650,1.4095094552805334
1,651,1.3638608941569723
1,652,0.6742215934648046
1,653,0.6871075349089169
1,654,0.7607662044641142
1,655,0.7763992987624222
1,656,1.1043629944498854
1,657,1.0618378783374243
1,658,1.3250796667672093
1,659,1.08877697311892
1,660,0.5815268853255
1,661,0.7449926604498468
1,662,0.7807354202576233
1,663,0.9045613730889757
1,664,1.2441856935065794
1,665,1.3666282660648834
1,666,0.6935099562570286
1,667,0.6552317711937982
1,668,0.9265846857572925
1,669,0.6418736513310572
1,670,0.8187027785849124
1,671,1.4965925667978965
1,672,1.4779692172313978
1,673,0.6073488379857267
1,674,0.7802822857990824
1,675,1.506537629033974
1,676,0.7160744375991613
1,677,1.1005226032122113
1,678,1.5632682028931881
1,679,1.1930068372099687
1,680,0.5945607729462458
1,681,0.7140411022099038
1,682,0.6100375281916716
1,683,0.6658852571368836
1,684,0.9006661662444546
1,685,1.7656963372399113
1,686,1.3606935750594238
1,687,0.8765938854413535
1,688,0.7355633085379398
1,689,0.8694573837254264
1,690,1.3707403957577726
1,691,0.9103899218573521
1,692,1.3735305935145872
1,693,1.1577602746664866
1,694,0.8015413404537521
1,695,0.6302297466604455
1,696,0.6367321875260477
1,697,0.7557507040170022
1,698,0.8205459618118931
1,699,1.3561044887076246
1,700,1.4326886957036196
1,701,0.7938906559472939
1,702,0.7257305647729416
1,703,1.2011036991678077
1,704,0.6293769045821058
1,705,1.0869670422239495
1,706,1.4122065771973855
1,707,1.4796518025809429
1,708,0.6608925014896733
1,709,0.4891778075686127
1,710,0.6162481690279819
1,711,0.7343568609293719
1,712,0.863612140951511
1,713,1.3889002652723192
1,714,1.1428284296742686
1,715,0.6761142109872905
1,716,0.6797315182474353
1,717,0.8436388475120661
1,718,0.7503687923598452
1,719,0.8939782851503626
1,720,1.3941178892358368
1,721,1.0557274211145915
1,722,0.7892313983070214
1,723,0.6649961183344892
1,724,0.6534871902769952
1,725,0.5559422379628507
1,726,0.865715660102094
1,727,1.4271178603164258
1,728,1.2468905813291453
1,729,0.760144598118196
1,730,0.8812260186884718
1,731,1.1406354005777433
1,732,0.8338130573708017
1,733,0.9481227128144141
1,734,1.42568583615774
1,735,1.3469057682535484
1,736,0.7658466500983035
1,737,0.7832676337056933
1,738,0.8426527690760509
1,739,0.15533863070805426
1,740,1.0884787079835991
1,741,1.2602001658978752
1,742,1.471082885119835
1,743,0.658194814679647
1,744,0.7041182389583741
1,745,0.8670495662140556
1,746,0.7914149116113196
1,747,0.9787160767343074
1,748,1.4743229753023315
1,749,1.6706460229366125
1,750,0.6886205507004852
1,751,0.5905799707604281
1,752,1.113637612552114
1,753,0.9513194802541692
1,754,1.0232595161605804
1,755,1.3806596343828579
1,756,1.4744112191064331
1,757,0.5502177463537414
1,758,0.8821917575229619
1,759,1.0232143031734822
1,760,0.8003527323569455
1,761,0.8714797631388442
1,762,1.5132403677943387
1,763,1.6014290231008799
1,764,0.5744037605705785
1,765,0.8650198890347742
1,766,0.770962877753762
1,767,0.850675819704814
1,768,0.9211667682877568
1,769,1.5743392424710034
1,770,1.2734976865802738
1,771,0.517361050984595
1,772,0.11750967528938087
1,773,0.9345785073896725
1,774,0.9920555908972579
1,775,1.7817809955616177
1,776,1.3887628349118653
1,777,1.2492817053753178
1,778,0.6566677176583626
1,779,0.12920301384475893
1,780,0.9782342743980711
1,781,0.7815910902432254
1,782,1.0074428288750499
1,783,1.4198467226113025
1,784,1.2942722019312218
1,785,0.34783814689373727
1,786,0.505450051790043
1,787,0.7033658076678082
1,788,0.6214469001904562
1,789,0.718803484126402
1,790,1.3009740731387012
1,791,1.0900620826559682
1,792,0.7924266196117864
1,793,0.7289645882166794
1,794,0.6337839390200419
1,795,0.6445585389545339
1,796,0.7346351512589697
1,797,1.3324179433407193
1,798,0.7612004666526527
1,799,1.0496748384568995
1,800,1.1644570331671074
1,801,0.9119544805709328
1,802,0.7375857039865953
1,803,1.1886026834763959
1,804,1.513134380341588
1,805,1.7105422450529648
1,806,0.6186775422700885
1,807,0.7928525221175933
1,808,0.6470637286082507
1,809,0.8308100309861742
1,810,0.8918751942377795
1,811,1.4033963349922303
1,812,1.9201758522938264
1,813,0.7290305948419976
1,814,0.6501674414181112
1,815,0.6098811590768993
1,816,0.6545240796888756
1,817,0.8387290218121056
1,818,1.6913686079052739
1,819,1.7579097229601528
1,820,0.6858792451000189
1,821,0.6388642682422011
1,822,0.6024929885794432
1,823,0.9056098736514225
1,824,0.9294519481385688
1,825,1.2967075887717618
1,826,1.2601005369505078
1,827,0.8334466168430309
1,828,0.5297097346076525
1,829,1.1716841627393795
1,830,0.7861255949690308
1,831,1.0007807578213375
1,832,1.3304444255294017
1,833,1.2564535271802153
1,834,0.9127391410955912
1,835,0.8801902579382639
1,836,0.9652256705943633
1,837,0.7406734702152373
1,838,1.3904004600209952
1,839,1.0728801064267048
1,840,1.4326989081705466
1,841,0.8611505507503303
1,842,0.10704441368976318
1,843,0.8842132423691951
1,844,0.8766570404961515
1,845,0.8706046277158329
1,846,1.432265313656214
1,847,1.3243879402837713
1,848,0.9040874778014282
1,849,0.5547275667762699
1,850,0.7609647365642278
1,851,0.8929565557763125
1,852,0.9726980421702643
1,853,1.4470362655438382
1,854,1.7362815811234933
1,855,1.2096173578711125
1,856,0.7837335174679012
1,857,1.2870102529971015
1,858,0.950692412066991
1,859,0.6593552559747791
1,860,1.4421186317816954
1,861,0.938194828797861
1,862,0.7769452333998544
1,863,0.6811689050666023
1,864,0.7716313975666853
1,865,0.640209479636409
1,866,0.9382071380941779
1,867,1.418670791367951
1,868,1.2453304869093418
1,869,0.5951731904530864
1,870,0.7264299026725601
1,871,0.7833495284692968
1,872,0.9845681071753927
1,873,0.7998635273894779
1,874,1.361152468902997
1,875,1.7556127032117936
1,876,0.7836176803875227
1,877,0.8942011029621011
1,878,0.7300510674453367
1,879,0.7167606461718997
1,880,0.7606741799025359
1,881,1.6293936499671169
1,882,1.0726008031631102
1,883,0.8356776732489889
1,884,0.8241582706381149
1,885,0.6536565987640265
1,886,0.8224371544765099
1,887,0.6721970813145931
1,888,1.1788576296825426
1,889,0.1440151005685569
1,890,0.8753855439954235
1,891,0.5801645615286279
1,892,0.6537769216234105
1,893,0.861196482929302
1,894,1.0046498932582244
1,895,1.176202030839717
1,896,1.0883041750017335
1,897,1.0452664039541413
1,898,0.7000993985033555
1,899,0.6725686682346823
1,900,0.6967579806372965
1,901,0.8742317015390455
1,902,1.1382364592203613
1,903,1.1940314221216237
1,904,0.8774306940087168
1,905,1.3195143729182537
1,906,0.6662811091183973
1,907,0.8174576172057175
1,908,1.114662542196831
1,909,1.2473970313141003
1,910,1.1061799975269544
1,911,0.7448507097087637
1,912,0.7000265420281158
1,913,0.8747697705405294
1,914,0.6284247365324045
1,915,0.9059989520321894
1,916,1.4112348803643358
1,917,1.1683578685027003
1,918,0.9791154576207028
1,919,0.6457768669467333
1,920,0.7455755180224826
1,921,0.7158488424742465
1,922,0.8834924366480119
1,923,1.134553280050181
1,924,1.0292474068046897
1,925,0.8381296466827756
1,926,0.502570118126051
1,927,0.6372034853006548
1,928,0.8528235855282238
1,929,0.7842244660603082
1,930,1.2850642856977608
1,931,1.214135050057096
1,932,0.6649515906807979
1,933,0.7088133054869474
1,934,0.8619436455678172
1,935,0.9379978919279564
1,936,0.9400478607236304
1,937,1.256765601284968
1,938,1.7385285487876811
1,939,0.8220452797511382
1,940,0.84818120427618
1,941,0.948008350910945
1,942,0.7172171961495816
1,943,1.1293816323889279
1,944,1.4659709479056544
1,945,1.2081075256827476
1,946,0.6669773166038504
1,947,0.8422276534601042
1,948,0.768111441583839
1,949,0.561785348162441
1,950,1.0780864978389095
1,951,1.325617194785514
1,952,1.2403860429180698
1,953,0.8738060841680829
1,954,0.6439054660720447
1,955,0.7274883869320325
1,956,0.9177475594379285
1,957,0.9385373918972356
1,958,1.002251765309275
1,959,1.3482585753138174
1,960,0.6207827225139645
1,961,0.6864177114319358
1,962,0.884629876706859
1,963,0.9304597268213235
1,964,0.8144853969044229
1,965,0.14461483764679672
1,966,1.1414053172954508
1,967,0.7227234448893648
1,968,0.8495435410575329
1,969,0.9341214578901832
1,970,0.8135515782777982
1,971,1.3160404126850003
1,972,1.711403483280021
1,973,1.6136517101366097
1,974,0.8508790512423735
1,975,0.9593427965012384
1,976,0.8556057131804173
1,977,0.8892592865589228
1,978,1.1421001977407794
1,979,1.994256163630877
1,980,1.8171544301536142
1,981,1.0672531630266757
1,982,0.6197258416215948
1,983,0.8631766270329653
1,984,0.9110442748265206
1,985,1.054271338808972
1,986,1.7217787936892874
1,987,1.6941138778332943
1,988,0.9151586687199726
1,989,0.7668862392450426
1,990,0.7695451507156503
1,991,0.872921620537476
1,992,1.2846695725524488
1,993,1.2553595674577944
1,994,1.5122812786325337
1,995,0.6766561045595328
1,996,0.7646756008741653
1,997,0.7878083127244543
1,998,0.7494930265517478
1,999,0.9338342934198608
1,1000,1.2718915626354301
1,1001,1.2327623776275056
1,1002,0.7025640621105
1,1003,0.5888916856633366
1,1004,0.5960594542951287
1,1005,0.7710299188387085
1,1006,1.112854953941395
1,1007,1.234879503136749
1,1008,1.3527712821072777
1,1009,0.7041412288709317
1,1010,0.6251827968510779
1,1011,0.9842455809584546
1,1012,0.6190200475728386
1,1013,0.9596076256640426
1,1014,1.2393621395435979
1,1015,1.2007566214462164
1,1016,1.1520507494616248
1,1017,0.5461124428962605
1,1018,0.6616781533745645
1,1019,0.6950886141592818
1,1020,0.9797354891480139
1,1021,1.3005451382657327
1,1022,1.4512511153529561
1,1023,0.8702849792349507
1,1024,0.556642593786482
1,1025,0.5436862681450838
1,1026,0.6653875199344729
1,1027,0.6711445543296258
1,1028,1.2474772808935444
1,1029,1.1711562125696098
1,1030,0.8923848507470549
1,1031,0.8569921164147039
1,1032,0.8958487832743031
1,1033,0.8048535349775104
1,1034,0.7845663743625435
1,1035,1.488875647265876
1,1036,1.3152434328389968
1,1037,0.6223084092519757
1,1038,1.2718525344181573
1,1039,0.6309039310780956
1,1040,0.7123099289795978
1,1041,0.9136282499378592
1,1042,1.4687772206178358
1,1043,1.2978320798234955
1,1044,0.6951867740305124
1,1045,0.6024459165755882
1,1046,0.8136139722791087
1,1047,0.8914579050046831
1,1048,0.7997960581226974
1,1049,1.4310514672664643
1,1050,1.3514889328059683
1,1051,0.7951431139109875
1,1052,0.5360816903941372
1,1053,0.7347890347114014
1,1054,0.7788081731500787
1,1055,1.152642852906849
1,1056,1.0886776663679187
1,1057,1.301928463042594
1,1058,0.8197296416433828
1,1059,1.3182817088527576
1,1060,0.6956394400971964
1,1061,0.7483942894409286
1,1062,0.6849642352710253
1,1063,1.2868748615427847
1,1064,1.3769921360123938
1,1065,0.9102656456732432
1,1066,0.7676502988376325
1,1067,0.7606435218228059
1,1068,0.9181016588772652
1,1069,0.9750546984102212
1,1070,1.4955598635099236
1,1071,1.3832063024028647
1,1072,0.6055660150519568
1,1073,0.7519502321717378
1,1074,0.8269509383318219
1,1075,0.7513949488925924
1,1076,1.0267730829561779
1,1077,1.3615438306084522
1,1078,1.368796169975835
1,1079,0.7080448976935543
